"date","year","month","month_date","weekday","coal","gas","oil","nuclear","hydro","wind","solar","other","unit","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2016-01-14,2016,1,"1_14","Thursday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-15,2016,1,"1_15","Friday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-16,2016,1,"1_16","Saturday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-17,2016,1,"1_17","Sunday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-18,2016,1,"1_18","Monday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-19,2016,1,"1_19","Tuesday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-20,2016,1,"1_20","Wednesday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-21,2016,1,"1_21","Thursday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-22,2016,1,"1_22","Friday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-23,2016,1,"1_23","Saturday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-24,2016,1,"1_24","Sunday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-25,2016,1,"1_25","Monday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-26,2016,1,"1_26","Tuesday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-27,2016,1,"1_27","Wednesday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-28,2016,1,"1_28","Thursday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-29,2016,1,"1_29","Friday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-30,2016,1,"1_30","Saturday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-01-31,2016,1,"1_31","Sunday",2749.25041935484,172.914870967742,17.8489677419355,93.0677741935484,221.583193548387,36.1847419354839,25.1908387096774,107.787838709677,"GWh",2940.01425806452,483.814387096774,3423.82864516129,0.80297547111191,0.0505033659357086,0.0052131603511059,0.0271823691658974,0.0647179565664124,0.0105685025991653,0.0073575056816229,0.0314816685881778,0.858691997398724,0.141308002601276
2016-02-01,2016,2,"2_1","Monday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-02,2016,2,"2_2","Tuesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-03,2016,2,"2_3","Wednesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-04,2016,2,"2_4","Thursday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-05,2016,2,"2_5","Friday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-06,2016,2,"2_6","Saturday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-07,2016,2,"2_7","Sunday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-08,2016,2,"2_8","Monday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-09,2016,2,"2_9","Tuesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-10,2016,2,"2_10","Wednesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-11,2016,2,"2_11","Thursday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-12,2016,2,"2_12","Friday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-13,2016,2,"2_13","Saturday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-14,2016,2,"2_14","Sunday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-15,2016,2,"2_15","Monday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-16,2016,2,"2_16","Tuesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-17,2016,2,"2_17","Wednesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-18,2016,2,"2_18","Thursday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-19,2016,2,"2_19","Friday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-20,2016,2,"2_20","Saturday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-21,2016,2,"2_21","Sunday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-22,2016,2,"2_22","Monday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-23,2016,2,"2_23","Tuesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-24,2016,2,"2_24","Wednesday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-25,2016,2,"2_25","Thursday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-26,2016,2,"2_26","Friday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-27,2016,2,"2_27","Saturday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-28,2016,2,"2_28","Sunday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-02-29,2016,2,"2_29","Monday",2930.20642857143,191.302714285714,24.0580714285714,101.094535714286,239.807392857143,62.5455714285714,38.5660714285714,113.543714285714,"GWh",3145.56721428571,555.557285714286,3701.1245,0.791707068641281,0.0516877274151989,0.00650020593162198,0.0273145460830312,0.0647931170262289,0.0168990725463495,0.0104200956840472,0.0306781666722409,0.849895001988102,0.150104998011898
2016-03-01,2016,3,"3_1","Tuesday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-02,2016,3,"3_2","Wednesday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-03,2016,3,"3_3","Thursday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-04,2016,3,"3_4","Friday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-05,2016,3,"3_5","Saturday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-06,2016,3,"3_6","Sunday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-07,2016,3,"3_7","Monday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-08,2016,3,"3_8","Tuesday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
2016-03-09,2016,3,"3_9","Wednesday",2831.92770967742,201.525935483871,38.5093870967742,109.240838709677,246.709548387097,56.4927741935484,34.8338709677419,102.555612903226,"GWh",3071.96303225806,549.83264516129,3621.79567741935,0.781912609629944,0.0556425468008357,0.0106326779660341,0.0301620655717152,0.0681180194468853,0.0155980014404902,0.0096178454198615,0.0283162337242337,0.848187834396814,0.151812165603186
